row_id,age,job,marital,education,default,balance,housing,loan,pdays,previous,poutcome,actual_target,model_score,selected_for_outreach,priority_rank
26956,31,entrepreneur,single,tertiary,yes,-405,yes,yes,100,2,success,0,0.4531872319674727,True,312
44626,31,services,single,secondary,no,-205,no,no,579,1,failure,1,0.4526367942280302,True,313
43945,63,retired,married,secondary,no,23047,no,no,139,2,other,0,0.4525830549675817,True,314
43537,80,retired,divorced,primary,no,5861,no,no,-1,0,unknown,0,0.45247927614437833,True,315
42481,72,retired,married,primary,no,3856,no,no,115,1,other,1,0.4496828570575466,True,316
43243,64,unemployed,divorced,secondary,no,588,no,no,-1,0,unknown,1,0.44946939723561297,True,317
40964,31,admin.,married,secondary,no,35,no,no,105,1,success,1,0.4481383766995096,True,318
29441,31,technician,single,secondary,no,863,yes,no,263,5,success,0,0.4477608746026434,True,319
42494,87,retired,married,secondary,no,433,no,no,-1,0,unknown,0,0.446385970063822,True,320
42640,64,retired,married,tertiary,no,2139,no,no,91,2,failure,0,0.44498841923541055,True,321
44100,70,retired,divorced,secondary,no,4572,no,no,162,5,failure,0,0.44407365132473015,True,322
40794,64,retired,married,secondary,no,504,no,no,14,3,other,0,0.44316076288868006,True,323
45138,30,technician,single,secondary,no,500,yes,no,543,3,failure,0,0.4430871443964416,True,324
36134,51,admin.,single,secondary,no,726,yes,no,14,8,success,0,0.44230257280672153,True,325
42398,68,retired,married,tertiary,no,2820,no,no,97,2,failure,1,0.44169275288133486,True,326
32800,34,management,married,tertiary,no,520,yes,no,248,4,success,0,0.4415853023792539,True,327
43497,57,retired,married,secondary,no,3738,yes,no,367,7,success,0,0.44145913085497657,True,328
42352,23,student,single,secondary,no,922,no,no,85,8,failure,0,0.44095272890912374,True,329
42952,60,technician,married,secondary,no,824,yes,no,558,7,other,1,0.4406453600937739,True,330
31155,25,student,single,unknown,no,2503,no,no,-1,0,unknown,0,0.44018090315357,True,331
41591,29,management,single,tertiary,no,874,yes,no,103,1,success,1,0.4373246091766404,True,332
40856,37,management,married,tertiary,no,393,yes,no,104,2,success,0,0.4370661368627107,True,333
44099,28,management,single,tertiary,yes,1414,yes,no,521,1,failure,1,0.43705653368808217,True,334
40030,41,admin.,divorced,secondary,no,1076,yes,no,391,2,other,0,0.4368246409554139,True,335
44614,52,self-employed,married,tertiary,no,4012,no,no,92,5,other,1,0.4363650120080633,True,336
42176,64,entrepreneur,married,tertiary,no,2331,no,no,-1,0,unknown,1,0.4358918791560029,True,337
42565,39,technician,single,tertiary,no,25,yes,no,210,2,success,1,0.43407004465020216,True,338
42272,75,retired,divorced,secondary,no,2199,no,no,-1,0,unknown,0,0.4339084186036619,True,339
43390,26,management,single,tertiary,no,3,yes,yes,350,1,success,1,0.43363489028100405,True,340
41934,92,retired,married,unknown,no,775,no,no,-1,0,unknown,1,0.4332674137632724,True,341
30915,36,self-employed,married,secondary,no,1245,yes,no,248,9,success,0,0.43239325911540816,True,342
41918,74,retired,married,tertiary,no,4912,no,no,-1,0,unknown,0,0.43203123767234136,True,343
24802,56,technician,married,secondary,no,589,yes,no,26,3,success,0,0.42833713758555253,True,344
43293,25,student,single,unknown,no,839,no,no,181,2,other,0,0.4268893146881907,True,345
41928,64,management,married,tertiary,no,4688,no,no,-1,0,unknown,1,0.42447423742307944,True,346
40737,63,management,married,tertiary,no,5112,no,no,-1,0,unknown,0,0.42447423742307944,True,347
45049,25,technician,single,secondary,no,3843,no,no,95,2,failure,0,0.42416213165236305,True,348
45163,71,retired,married,secondary,no,2064,no,no,92,3,failure,0,0.42292485325573936,True,349
41064,38,technician,divorced,secondary,no,902,yes,no,102,4,success,0,0.4222323003031829,True,350
31592,49,technician,married,tertiary,no,523,yes,no,31,2,success,0,0.4217408317214344,True,351
43553,32,admin.,single,secondary,no,154,yes,no,521,2,failure,0,0.42125908973101306,True,352
43011,64,retired,married,tertiary,no,846,no,no,181,3,failure,1,0.4212490453928702,True,353
43315,86,retired,married,primary,no,1817,no,no,-1,0,unknown,0,0.42026739494486964,True,354
45116,25,student,single,secondary,no,1868,no,no,103,2,other,1,0.4195074524747164,True,355
30488,64,management,married,tertiary,no,6251,no,no,-1,0,unknown,0,0.4174670877831201,True,356
42071,62,management,married,tertiary,no,7458,no,no,-1,0,unknown,1,0.4174670877831201,True,357
41336,66,admin.,divorced,secondary,no,220,no,no,-1,0,unknown,0,0.4166185121075418,True,358
41264,37,technician,married,tertiary,no,127,yes,no,193,1,success,1,0.4150479741312619,True,359
40795,34,admin.,single,secondary,no,-32,no,yes,103,2,success,0,0.41452602435842534,True,360
40700,63,retired,married,tertiary,no,8103,no,no,-1,0,unknown,0,0.41438459887038714,True,361
42132,67,retired,divorced,secondary,no,704,no,no,-1,0,unknown,1,0.41409059101245543,True,362
31272,66,retired,married,tertiary,no,2820,no,no,-1,0,unknown,0,0.41132967984801716,True,363
41919,67,retired,married,tertiary,no,3810,no,no,-1,0,unknown,0,0.41132967984801716,True,364
41085,46,blue-collar,married,unknown,no,336,yes,no,457,1,other,1,0.4109128345718278,True,365
41213,25,student,single,secondary,no,3090,no,no,-1,0,unknown,0,0.4106355222326484,True,366
11153,61,entrepreneur,divorced,secondary,no,369,no,no,-1,0,unknown,0,0.4104956203274836,True,367
40209,25,management,single,tertiary,no,6246,no,no,-1,0,unknown,0,0.4101180416262408,True,368
33717,67,retired,single,tertiary,no,2144,no,no,-1,0,unknown,1,0.40884781082833654,True,369
44967,70,retired,divorced,secondary,no,4572,no,no,95,16,failure,0,0.4073715074457301,True,370
40943,62,management,married,tertiary,no,10373,no,no,-1,0,unknown,0,0.4049469755282369,True,371
43536,46,admin.,divorced,primary,no,429,yes,no,369,2,success,1,0.4028730424056212,True,372
44357,23,management,single,tertiary,no,906,no,no,-1,0,unknown,0,0.4027558808791628,True,373
44795,49,management,married,tertiary,no,1093,yes,yes,246,4,success,1,0.4013042827557068,True,374
26330,33,technician,married,tertiary,no,6843,no,no,100,10,other,1,0.3989193256618695,True,375
42919,73,retired,married,tertiary,no,443,no,no,-1,0,unknown,0,0.39788461807567355,True,376
43238,83,retired,married,tertiary,no,4761,no,no,-1,0,unknown,1,0.3978620240693353,True,377
31251,24,management,single,tertiary,no,1030,no,no,-1,0,unknown,1,0.3976878810920538,True,378
41084,36,technician,single,secondary,no,1228,yes,no,102,3,success,0,0.3959283338405958,True,379
42626,25,technician,single,secondary,no,4859,no,no,-1,0,unknown,1,0.39583791831159,True,380
32540,38,admin.,single,secondary,no,245,yes,yes,345,2,success,0,0.39582520069428084,True,381
41606,25,management,single,tertiary,no,808,no,no,114,2,failure,1,0.3956939074407523,True,382
37133,28,admin.,divorced,secondary,no,451,yes,no,301,1,success,1,0.3951921800205756,True,383
29464,68,retired,divorced,primary,no,250,no,no,-1,0,unknown,1,0.3942668820323857,True,384
40561,79,retired,married,secondary,no,4738,no,no,-1,0,unknown,0,0.3939865921764978,True,385
42333,71,retired,married,secondary,no,5715,no,no,-1,0,unknown,1,0.3939865921764978,True,386
44380,33,management,married,tertiary,no,7154,no,no,129,4,other,0,0.39301689628628583,True,387
44485,55,services,married,tertiary,no,2877,no,no,91,2,other,0,0.3922239541777701,True,388
43418,30,technician,single,tertiary,no,2325,no,no,241,4,other,0,0.39050312087868605,True,389
42776,29,management,single,tertiary,no,187,yes,no,555,2,failure,0,0.3889064777951989,True,390
42287,24,student,single,secondary,no,382,no,no,92,3,failure,1,0.3887243742173626,True,391
41896,61,admin.,married,secondary,no,1541,no,no,104,3,failure,0,0.38797845119058005,True,392
42423,38,services,married,secondary,no,5000,no,no,536,5,failure,0,0.3877812078236612,True,393
44655,62,management,married,secondary,no,1128,no,no,290,3,other,1,0.3876850423362339,True,394
44821,67,retired,married,secondary,no,2048,no,no,195,4,other,1,0.3869928920116799,True,395
44015,22,student,single,secondary,no,10971,no,no,-1,0,unknown,0,0.3868587855303203,True,396
43076,47,blue-collar,married,secondary,no,1568,yes,no,262,7,success,1,0.38511024501387964,True,397
43102,23,student,single,secondary,no,381,no,no,189,2,other,1,0.38461640700032496,True,398
43744,27,unknown,single,tertiary,no,6421,no,no,110,4,failure,0,0.3836852611625622,True,399
42053,66,retired,married,tertiary,no,1948,no,no,269,2,failure,1,0.3836740737938756,True,400
44127,74,retired,married,primary,no,5539,no,no,159,3,failure,0,0.38352933662691746,True,401
43773,71,retired,married,primary,no,3230,no,no,133,3,failure,1,0.38352933662691746,True,402
33740,64,technician,married,tertiary,no,826,no,no,-1,0,unknown,0,0.383462858873987,True,403
42254,27,student,single,tertiary,no,5291,no,no,92,2,failure,1,0.38329664651401785,True,404
43774,25,self-employed,single,unknown,no,1179,no,no,95,5,failure,0,0.3800780039141239,True,405
41649,74,retired,married,primary,no,4286,no,no,-1,0,unknown,0,0.3798996837221409,True,406
40676,73,retired,married,primary,no,5539,no,no,-1,0,unknown,1,0.3798996837221409,True,407
44483,75,retired,married,primary,no,3504,no,no,-1,0,unknown,0,0.3798996837221409,True,408
41455,63,retired,married,tertiary,no,1795,no,no,-1,0,unknown,1,0.37904595783746137,True,409
31322,64,technician,married,tertiary,no,1319,no,no,-1,0,unknown,0,0.37904595783746137,True,410
41811,64,retired,married,tertiary,no,2139,no,no,-1,0,unknown,0,0.37904595783746137,True,411
40954,77,retired,married,tertiary,no,699,no,no,-1,0,unknown,1,0.3790109376960523,True,412
34279,36,self-employed,married,secondary,no,188,yes,yes,333,2,success,1,0.3784462710086469,True,413
44956,29,unemployed,married,secondary,no,687,no,no,88,6,other,0,0.378396471522065,True,414
41522,77,retired,single,primary,no,300,no,no,-1,0,unknown,0,0.3782963811671391,True,415
41540,23,student,single,primary,no,1235,no,no,91,3,failure,0,0.37780809782918967,True,416
39723,52,technician,married,secondary,no,196,yes,yes,99,1,success,0,0.3777107609222315,True,417
37607,32,technician,single,tertiary,no,13711,yes,no,175,3,success,0,0.3774370615749896,True,418
44574,29,management,single,tertiary,no,1673,no,no,159,3,other,0,0.37714807612396195,True,419
44747,24,student,single,tertiary,no,834,no,no,-1,0,unknown,1,0.37685046715548265,True,420
45199,34,blue-collar,single,secondary,no,1475,yes,no,530,12,other,0,0.3752748144071975,True,421
30908,76,retired,married,primary,no,2590,no,no,-1,0,unknown,0,0.37524856546266266,True,422
30225,72,retired,married,primary,no,9160,no,no,-1,0,unknown,0,0.37315127674792303,True,423
40259,25,admin.,single,tertiary,no,1185,no,no,-1,0,unknown,0,0.37191937496891464,True,424
43079,22,student,single,unknown,no,1215,no,no,192,1,failure,1,0.37157627299355067,True,425
43322,22,self-employed,single,tertiary,no,780,no,no,-1,0,unknown,1,0.371197614326574,True,426
44496,33,management,married,tertiary,no,1514,no,no,728,2,failure,1,0.36980556410169,True,427
33700,65,retired,married,tertiary,no,1973,no,no,-1,0,unknown,1,0.369363251203277,True,428
41637,20,student,single,secondary,no,1191,no,no,228,1,failure,0,0.36868678913262004,True,429
44605,23,management,single,tertiary,no,377,no,no,-1,0,unknown,0,0.3680317679901128,True,430
34006,34,management,married,tertiary,no,4859,no,no,37,1,other,0,0.36802181448361004,True,431
33912,25,management,single,tertiary,no,943,no,no,-1,0,unknown,1,0.36571687239350575,True,432
34337,63,management,married,unknown,no,2352,no,no,-1,0,unknown,1,0.3653175728714692,True,433
40645,75,blue-collar,married,secondary,no,6053,no,no,-1,0,unknown,0,0.3649329720931538,True,434
40976,66,retired,married,secondary,no,4785,no,no,-1,0,unknown,0,0.364411661405718,True,435
31566,68,retired,married,secondary,no,3588,no,no,-1,0,unknown,0,0.364411661405718,True,436
34121,70,technician,married,secondary,no,3020,no,no,-1,0,unknown,0,0.364411661405718,True,437
40677,65,retired,married,tertiary,no,162,no,no,185,2,failure,0,0.36428264904498814,True,438
31353,22,student,single,secondary,no,2139,no,no,-1,0,unknown,0,0.3641773701316871,True,439
31920,20,student,single,secondary,no,1819,no,no,-1,0,unknown,1,0.3641773701316871,True,440
42267,77,retired,married,primary,no,2590,no,no,277,12,failure,1,0.3638632348640786,True,441
33650,41,blue-collar,married,secondary,no,1384,yes,no,340,4,success,0,0.363671211243343,True,442
40350,28,self-employed,single,tertiary,no,442,no,no,95,3,other,1,0.3603168262238435,True,443
13688,25,management,single,tertiary,no,710,no,no,-1,0,unknown,0,0.36013450872119007,True,444
40559,20,student,single,unknown,no,829,no,no,-1,0,unknown,1,0.3595729902357048,True,445
31018,66,unemployed,single,primary,no,1323,no,no,-1,0,unknown,0,0.3590749951008783,True,446
45170,19,student,single,primary,no,245,no,no,110,2,other,0,0.3588561466850723,True,447
43989,42,technician,divorced,tertiary,no,2611,yes,no,389,3,failure,1,0.3588216245289138,True,448
40759,80,retired,married,unknown,no,355,no,no,-1,0,unknown,0,0.3568050578605993,True,449
38481,28,technician,single,tertiary,no,372,yes,yes,294,2,success,0,0.35665685051018786,True,450
42958,36,technician,single,secondary,no,27,yes,no,260,2,success,1,0.35601221500344044,True,451
43527,76,retired,married,secondary,no,820,no,no,-1,0,unknown,1,0.35503110427922324,True,452
37574,36,admin.,divorced,secondary,no,437,yes,no,344,1,success,1,0.3548343241081517,True,453
31259,25,unemployed,single,secondary,no,771,no,no,-1,0,unknown,0,0.35476881774028746,True,454
30791,19,student,single,unknown,no,1169,no,no,-1,0,unknown,0,0.35472563812847957,True,455
40803,22,student,single,unknown,no,1215,no,no,-1,0,unknown,0,0.35472563812847957,True,456
31376,24,admin.,single,secondary,no,493,no,no,-1,0,unknown,0,0.35455001498112637,True,457
32168,54,blue-collar,divorced,primary,no,2656,yes,no,320,2,success,0,0.35442051546669345,True,458
42780,68,retired,single,primary,no,363,no,no,-1,0,unknown,0,0.3541575127793586,True,459
43516,25,student,single,unknown,no,722,no,no,-1,0,unknown,1,0.3540320627822621,True,460
40555,22,student,single,secondary,no,185,no,no,-1,0,unknown,1,0.35323465609882054,True,461
39914,24,student,single,secondary,no,228,no,no,-1,0,unknown,0,0.35323465609882054,True,462
41433,24,student,single,secondary,no,154,no,no,-1,0,unknown,0,0.35323465609882054,True,463
40635,21,student,single,secondary,no,216,no,no,-1,0,unknown,1,0.35323465609882054,True,464
34394,20,student,single,secondary,no,130,no,no,-1,0,unknown,0,0.35323465609882054,True,465
31141,21,student,single,secondary,no,164,no,no,-1,0,unknown,0,0.35323465609882054,True,466
44034,50,technician,married,tertiary,no,5114,no,no,153,2,other,0,0.35223446599152014,True,467
44243,41,blue-collar,married,primary,no,178,yes,no,791,1,failure,0,0.35216544913903475,True,468
44733,24,student,single,secondary,no,689,no,no,-1,0,unknown,1,0.3519086964585913,True,469
43492,21,student,single,secondary,no,546,no,no,-1,0,unknown,0,0.3519086964585913,True,470
41372,21,student,single,secondary,no,557,no,no,-1,0,unknown,0,0.3519086964585913,True,471
42488,19,student,single,secondary,no,526,no,no,-1,0,unknown,0,0.3519086964585913,True,472
44036,44,blue-collar,single,secondary,no,276,yes,no,411,6,failure,0,0.3514340598017396,True,473
43469,25,blue-collar,single,primary,no,4599,no,no,-1,0,unknown,0,0.35081252726066287,True,474
44932,71,retired,married,secondary,no,1696,no,no,-1,0,unknown,1,0.35075538024466973,True,475
40910,80,retired,married,secondary,no,1610,no,no,-1,0,unknown,0,0.35075538024466973,True,476
41129,71,retired,married,unknown,no,1741,no,no,-1,0,unknown,0,0.35075538024466973,True,477
39533,24,self-employed,single,unknown,no,1179,no,no,105,1,failure,0,0.35068783577866414,True,478
40552,24,blue-collar,single,secondary,no,9883,no,no,-1,0,unknown,1,0.35052808619164366,True,479
44154,63,retired,married,tertiary,no,4692,yes,no,181,2,failure,0,0.35021113140233173,True,480
31116,75,retired,married,primary,no,358,no,no,-1,0,unknown,1,0.3493989559156952,True,481
40524,79,retired,married,primary,no,429,no,no,-1,0,unknown,1,0.3493989559156952,True,482
41469,78,retired,married,primary,no,301,no,no,-1,0,unknown,0,0.3493989559156952,True,483
41706,19,student,single,secondary,no,55,no,no,193,1,other,0,0.3486923654555069,True,484
43756,37,management,married,tertiary,no,3236,no,no,202,5,other,1,0.3477784809614751,True,485
